5.245430e+002,8.790532e-002
5.255072e+002,8.724590e-002
5.264714e+002,8.703457e-002
5.274357e+002,8.802892e-002
5.283999e+002,8.944477e-002
5.293641e+002,9.079222e-002
5.303284e+002,9.201303e-002
5.312926e+002,9.307235e-002
5.322568e+002,9.418391e-002
5.332211e+002,9.525927e-002
5.341853e+002,9.601834e-002
5.351495e+002,9.623046e-002
5.361138e+002,9.583724e-002
5.370780e+002,9.506755e-002
5.380422e+002,9.369974e-002
5.390065e+002,9.297702e-002
5.399707e+002,9.318950e-002
5.409349e+002,9.286962e-002
5.418992e+002,9.277834e-002
5.428634e+002,9.264259e-002
5.438276e+002,9.251264e-002
5.447919e+002,9.273516e-002
5.457561e+002,9.333951e-002
5.467203e+002,9.458832e-002
5.476846e+002,9.634266e-002
5.486488e+002,9.826772e-002
5.496130e+002,9.991603e-002
5.505773e+002,1.009426e-001
5.515415e+002,1.012034e-001
5.525057e+002,1.009175e-001
5.534700e+002,1.006472e-001
5.544342e+002,1.007020e-001
5.553984e+002,1.012907e-001
5.563627e+002,1.023466e-001
5.573269e+002,1.035917e-001
5.582911e+002,1.046898e-001
5.592554e+002,1.054926e-001
5.602196e+002,1.058809e-001
5.611838e+002,1.059828e-001
5.621481e+002,1.060636e-001
5.631123e+002,1.063437e-001
5.640765e+002,1.067771e-001
5.650408e+002,1.072314e-001
5.660050e+002,1.074111e-001
5.669692e+002,1.071927e-001
5.679335e+002,1.066499e-001
5.688977e+002,1.061611e-001
5.698619e+002,1.057261e-001
5.708262e+002,1.058215e-001
5.717904e+002,1.060968e-001
5.727546e+002,1.065006e-001
5.737189e+002,1.068550e-001
5.746831e+002,1.070731e-001
5.756473e+002,1.072324e-001
5.766116e+002,1.075019e-001
5.775758e+002,1.080173e-001
5.785400e+002,1.087859e-001
5.795043e+002,1.096620e-001
5.804685e+002,1.104367e-001
5.814327e+002,1.109494e-001
5.823970e+002,1.111696e-001
5.833612e+002,1.112046e-001
5.843254e+002,1.112250e-001
5.852897e+002,1.113520e-001
5.862539e+002,1.116015e-001
5.872181e+002,1.118731e-001
5.881824e+002,1.117669e-001
5.891466e+002,1.117177e-001
5.901108e+002,1.116766e-001
5.910751e+002,1.115783e-001
5.920393e+002,1.113824e-001
5.930035e+002,1.110984e-001
5.939678e+002,1.107775e-001
5.949320e+002,1.104853e-001
5.958962e+002,1.102699e-001
5.968605e+002,1.101404e-001
5.978247e+002,1.100714e-001
5.987889e+002,1.100206e-001
5.997532e+002,1.099574e-001
6.007174e+002,1.098767e-001
6.016816e+002,1.098003e-001
6.026459e+002,1.097557e-001
6.036101e+002,1.097546e-001
6.045743e+002,1.097792e-001
6.055386e+002,1.097816e-001
6.065028e+002,1.097073e-001
6.074670e+002,1.095245e-001
6.084313e+002,1.092433e-001
6.093955e+002,1.089180e-001
6.103597e+002,1.086244e-001
6.113240e+002,1.084251e-001
6.122882e+002,1.083375e-001
6.132524e+002,1.083256e-001
6.142167e+002,1.083163e-001
6.151809e+002,1.082403e-001
6.161451e+002,1.080661e-001
6.171094e+002,1.078155e-001
6.180736e+002,1.075432e-001
6.190378e+002,1.073039e-001
6.200021e+002,1.071208e-001
6.209663e+002,1.069736e-001
6.219305e+002,1.068171e-001
6.228948e+002,1.066094e-001
6.238590e+002,1.063391e-001
6.248232e+002,1.060313e-001
6.257875e+002,1.057346e-001
6.267517e+002,1.054981e-001
6.277159e+002,1.053493e-001
6.286802e+002,1.052853e-001
6.296444e+002,1.052792e-001
6.306086e+002,1.052946e-001
6.315729e+002,1.053010e-001
6.325371e+002,1.052830e-001
6.335013e+002,1.052403e-001
6.344656e+002,1.051823e-001
6.354298e+002,1.051206e-001
6.363940e+002,1.050634e-001
6.373583e+002,1.050145e-001
6.383225e+002,1.049769e-001
6.392867e+002,1.049549e-001
6.402510e+002,1.049548e-001
6.412152e+002,1.049809e-001
6.421794e+002,1.050318e-001
6.431437e+002,1.050975e-001
6.441079e+002,1.051637e-001
6.450721e+002,1.052165e-001
6.460364e+002,1.052492e-001
6.470006e+002,1.052643e-001
6.479648e+002,1.052725e-001
6.489291e+002,1.052851e-001
6.498933e+002,1.053109e-001
6.508575e+002,1.053509e-001
6.518218e+002,1.053996e-001
6.527860e+002,1.054494e-001
6.537502e+002,1.054963e-001
6.547145e+002,1.055424e-001
6.556787e+002,1.055934e-001
6.566429e+002,1.056553e-001
6.576072e+002,1.057287e-001
6.585714e+002,1.058088e-001
6.595356e+002,1.058875e-001
6.604999e+002,1.059595e-001
6.614641e+002,1.060262e-001
6.624283e+002,1.060957e-001
6.633926e+002,1.061786e-001
6.643568e+002,1.062809e-001
6.653210e+002,1.063963e-001
6.662853e+002,1.065032e-001
6.672495e+002,1.065685e-001
6.682137e+002,1.065617e-001
6.691780e+002,1.064712e-001
6.701422e+002,1.063110e-001
6.711064e+002,1.061127e-001
6.720707e+002,1.059099e-001
6.730349e+002,1.057258e-001
6.739991e+002,1.055689e-001
6.749634e+002,1.054357e-001
6.759276e+002,1.053165e-001
6.768918e+002,1.052029e-001
6.778561e+002,1.050941e-001
6.788203e+002,1.049984e-001
6.797845e+002,1.049284e-001
6.807488e+002,1.048988e-001
6.817130e+002,1.049168e-001
