700.0334,0
700.9977,0.001050786
701.9619,0.002446307
702.9261,0.004288338
703.8904,0.006630142
704.8546,0.009451742
705.8188,0.01269968
706.7831,0.016312736
707.7473,0.020270934
708.7115,0.024627537
709.6758,0.029472674
710.64,0.034852344
711.6042,0.040846975
712.5685,0.047399225
713.5327,0.05432225
714.4969,0.061331681
715.4612,0.068061655
716.4254,0.074090541
717.3896,0.078998143
718.3539,0.082412773
719.3181,0.084046693
720.2823,0.083770764
721.2466,0.081653763
722.2108,0.077951265
723.175,0.073096842
724.1393,0.06760168
725.1035,0.061911515
726.0677,0.056339614
727.032,0.050981915
727.9962,0.045752494
728.9604,0.040462052
729.9247,0.034932931
730.8889,0.029104437
731.8531,0.02309191
732.8174,0.017171741
733.7816,0.011698483
734.7458,0.007024203
735.7101,0.003423347
736.6743,0.001056437
737.6385,7.54E-15
738.6028,-8.08E-15
739.567,4.31E-15
740.5313,-7.54E-15
741.4955,4.31E-15
742.4597,0.000848607
743.424,0.002625404
744.3882,0.005162091
745.3524,0.008325327
746.3167,0.012074911
747.2809,0.016473445
748.2451,0.021661184
749.2094,0.027797791
750.1736,0.034984672
751.1378,0.043237898
752.1021,0.052470704
753.0663,0.062534183
754.0305,0.073287235
754.9948,0.084631455
755.959,0.096518833
756.9232,0.108920815
757.8875,0.121742875
758.8517,0.13478371
759.8159,0.147727591
760.7802,0.160239385
761.7444,0.171912104
762.7086,0.182515398
763.6729,0.192061464
764.6371,0.200804986
765.6013,0.209221917
766.5656,0.217916274
767.5298,0.227556043
768.494,0.23883644
769.4583,0.252464325
770.4225,0.269115444
771.3867,0.289327842
772.351,0.313296117
773.3152,0.340661785
774.2794,0.370272811
775.2437,0.400072941
776.2079,0.427223872
777.1721,0.44844302
778.1364,0.460571991
779.1006,0.461166377
780.0648,0.449031459
781.0291,0.424472437
781.9933,0.389253611
782.9575,0.346282246
783.9218,0.299098174
784.886,0.251314886
785.8502,0.206130706
786.8145,0.165944518
787.7787,0.132163587
788.7429,0.105242526
789.7072,0.084842327
790.6714,0.070119403
791.6356,0.060003221
